title,price,surface,postal_code,city,source,scraped_at,quartier_anonymise,date_anonymisation
T1 moderne à Centre,79626,27,49000,Angers,leboncoin,2025-10-12T14:07:32.508166,Quartier_7,2025-11-30T14:07:32.508166
T2 moderne à Kerichen,80257,43,29200,Brest,insee,2025-09-09T14:07:32.508166,Quartier_8,2025-11-30T14:07:32.508166
Loft rénové à Minimes,371901,93,31000,Toulouse,leboncoin,2025-07-02T14:07:32.508166,Quartier_9,2025-11-30T14:07:32.508166
T3 moderne à Villejean,154635,45,35000,Rennes,leboncoin,2025-09-29T14:07:32.508166,Quartier_10,2025-11-30T14:07:32.508166
Loft moderne à Dervallières,204697,52,44000,Nantes,json_import,2025-06-20T14:07:32.508166,Quartier_11,2025-11-30T14:07:32.508166
T5+ calme à Wazemmes,264581,92,59000,Lille,csv_import,2025-06-27T14:07:32.508166,Quartier_12,2025-11-30T14:07:32.508166
T2 lumineux à Capitole,244578,41,31000,Toulouse,seloger,2025-11-07T14:07:32.508166,Quartier_13,2025-11-30T14:07:32.508166
T1 rénové à Paillon,84460,18,06000,Nice,insee,2025-07-02T14:07:32.508166,Quartier_14,2025-11-30T14:07:32.508166
Villa bien situé à Le Corbusier,367252,161,42000,Saint-Étienne,seloger,2025-09-11T14:07:32.508166,Quartier_15,2025-11-30T14:07:32.508166
Loft calme à Chartrons,353399,73,33000,Bordeaux,insee,2025-09-27T14:07:32.508166,Quartier_16,2025-11-30T14:07:32.508166
Appartement moderne à Krutenau,305100,97,67000,Strasbourg,csv_import,2025-11-24T14:07:32.508166,Quartier_17,2025-11-30T14:07:32.508166
Duplex rénové à Libération,112352,30,06000,Nice,leboncoin,2025-06-05T14:07:32.508166,Quartier_18,2025-11-30T14:07:32.508166
T1 lumineux à Cours Mirabeau,177317,33,13100,Aix-en-Provence,leboncoin,2025-11-21T14:07:32.508166,Quartier_19,2025-11-30T14:07:32.508166
T5+ rénové à Écusson,270792,154,30000,Nîmes,seloger,2025-08-25T14:07:32.508166,Quartier_20,2025-11-30T14:07:32.508166
T4 lumineux à Celleneuve,228767,77,34000,Montpellier,json_import,2025-11-02T14:07:32.508166,Quartier_21,2025-11-30T14:07:32.508166
Appartement calme à Saint-Cyprien,92616,30,31000,Toulouse,csv_import,2025-11-16T14:07:32.508166,Quartier_22,2025-11-30T14:07:32.508166
T1 moderne à Saint-Cyprien,64048,18,31000,Toulouse,json_import,2025-09-04T14:07:32.508166,Quartier_23,2025-11-30T14:07:32.508166
T3 rénové à Marsannay,152842,52,21000,Dijon,csv_import,2025-11-08T14:07:32.508166,Quartier_24,2025-11-30T14:07:32.508166
Villa lumineux à Marais,999295,96,75001,Paris,seloger,2025-10-28T14:07:32.508166,Quartier_25,2025-11-30T14:07:32.508166
T1 lumineux à Écusson,55697,23,30000,Nîmes,json_import,2025-08-14T14:07:32.508166,Quartier_26,2025-11-30T14:07:32.508166
T3 bien situé à Centre,145702,65,42000,Saint-Étienne,json_import,2025-08-16T14:07:32.508166,Quartier_27,2025-11-30T14:07:32.508166
T2 bien situé à Lambézellec,87549,33,29200,Brest,seloger,2025-08-19T14:07:32.508166,Quartier_28,2025-11-30T14:07:32.508166
T2 calme à Champratel,85354,50,63000,Clermont-Ferrand,seloger,2025-11-27T14:07:32.508166,Quartier_29,2025-11-30T14:07:32.508166
T5+ moderne à Marais,1813990,189,75001,Paris,leboncoin,2025-10-22T14:07:32.508166,Quartier_30,2025-11-30T14:07:32.508166
T4 moderne à Centre,239948,76,21000,Dijon,json_import,2025-10-20T14:07:32.508166,Quartier_31,2025-11-30T14:07:32.508166
Appartement rénové à Saint-Marc,57618,27,29200,Brest,json_import,2025-10-12T14:07:32.508166,Quartier_32,2025-11-30T14:07:32.508166
Studio lumineux à Centre,164793,32,35000,Rennes,leboncoin,2025-07-01T14:07:32.508166,Quartier_33,2025-11-30T14:07:32.508166
Appartement calme à Montchapet,189572,83,21000,Dijon,insee,2025-06-21T14:07:32.508166,Quartier_34,2025-11-30T14:07:32.508166
T4 lumineux à Croix-Rousse,399972,79,69001,Lyon,insee,2025-09-06T14:07:32.508166,Quartier_35,2025-11-30T14:07:32.508166
T2 lumineux à Centre,189835,42,21000,Dijon,leboncoin,2025-10-01T14:07:32.508166,Quartier_36,2025-11-30T14:07:32.508166
Villa moderne à Mistral,602471,175,38000,Grenoble,leboncoin,2025-08-23T14:07:32.508166,Quartier_37,2025-11-30T14:07:32.508166
T5+ moderne à Cours Mirabeau,715971,117,13100,Aix-en-Provence,leboncoin,2025-11-12T14:07:32.508166,Quartier_38,2025-11-30T14:07:32.508166
Duplex moderne à Endoume,271543,86,13001,Marseille,json_import,2025-07-12T14:07:32.508166,Quartier_39,2025-11-30T14:07:32.508166
Appartement lumineux à Champratel,197707,81,63000,Clermont-Ferrand,csv_import,2025-10-10T14:07:32.508166,Quartier_40,2025-11-30T14:07:32.508166
T5+ calme à Fives,520568,153,59000,Lille,seloger,2025-11-24T14:07:32.508166,Quartier_41,2025-11-30T14:07:32.508166
T5+ calme à Capitole,538508,109,31000,Toulouse,seloger,2025-08-31T14:07:32.508166,Quartier_42,2025-11-30T14:07:32.508166
T4 calme à Lac de Maine,158157,70,49000,Angers,insee,2025-11-21T14:07:32.508166,Quartier_43,2025-11-30T14:07:32.508166
Duplex calme à Lambézellec,57920,28,29200,Brest,csv_import,2025-08-21T14:07:32.508166,Quartier_44,2025-11-30T14:07:32.508166
Duplex calme à Panier,279059,67,13001,Marseille,insee,2025-11-08T14:07:32.508166,Quartier_45,2025-11-30T14:07:32.508166
Studio bien situé à Garrigues,69617,23,30000,Nîmes,insee,2025-10-24T14:07:32.508166,Quartier_46,2025-11-30T14:07:32.508166
Studio lumineux à Villeboeuf,60217,24,42000,Saint-Étienne,json_import,2025-11-24T14:07:32.508166,Quartier_47,2025-11-30T14:07:32.508166
T3 lumineux à Montferrand,85648,54,63000,Clermont-Ferrand,csv_import,2025-10-20T14:07:32.508166,Quartier_48,2025-11-30T14:07:32.508166
Villa moderne à Cleunay,341404,129,35000,Rennes,csv_import,2025-06-21T14:07:32.508166,Quartier_49,2025-11-30T14:07:32.508166
Appartement bien situé à Mistral,96226,38,38000,Grenoble,leboncoin,2025-10-25T14:07:32.508166,Quartier_0,2025-11-30T14:07:32.508166
T2 rénové à Presqu'île,209468,32,69001,Lyon,json_import,2025-11-29T14:07:32.508166,Quartier_1,2025-11-30T14:07:32.508166
Appartement bien situé à Cleunay,257804,63,35000,Rennes,json_import,2025-09-10T14:07:32.508166,Quartier_2,2025-11-30T14:07:32.508166
Duplex bien situé à Vieux-Lille,250141,72,59000,Lille,insee,2025-08-06T14:07:32.508166,Quartier_3,2025-11-30T14:07:32.508166
Villa rénové à Grie,303074,113,72000,Le Mans,seloger,2025-07-23T14:07:32.508166,Quartier_4,2025-11-30T14:07:32.508166
Loft lumineux à Brazais,58885,24,35000,Rennes,leboncoin,2025-11-06T14:07:32.508166,Quartier_5,2025-11-30T14:07:32.508166
T3 lumineux à Esquermes,260992,70,59000,Lille,seloger,2025-10-20T14:07:32.508166,Quartier_6,2025-11-30T14:07:32.508166
Appartement lumineux à Champratel,133127,66,63000,Clermont-Ferrand,seloger,2025-06-23T14:07:32.508166,Quartier_7,2025-11-30T14:07:32.508166
T4 rénové à Mistral,239094,69,38000,Grenoble,leboncoin,2025-07-28T14:07:32.508166,Quartier_8,2025-11-30T14:07:32.508166
T4 rénové à Brazais,273851,71,35000,Rennes,leboncoin,2025-08-12T14:07:32.508166,Quartier_9,2025-11-30T14:07:32.508166
Appartement bien situé à Croix-Rousse,342634,60,69001,Lyon,json_import,2025-07-26T14:07:32.508166,Quartier_10,2025-11-30T14:07:32.508166
T3 lumineux à Marais,755605,62,75001,Paris,insee,2025-07-22T14:07:32.508166,Quartier_11,2025-11-30T14:07:32.508166
Studio moderne à Centre,92027,23,35000,Rennes,seloger,2025-10-09T14:07:32.508166,Quartier_12,2025-11-30T14:07:32.508166
Appartement bien situé à Saint-Germain,347075,32,75001,Paris,csv_import,2025-10-06T14:07:32.508166,Quartier_13,2025-11-30T14:07:32.508166
Studio calme à Vieux-Lille,100415,27,59000,Lille,leboncoin,2025-09-28T14:07:32.508166,Quartier_14,2025-11-30T14:07:32.508166
T1 moderne à Endoume,70658,19,13001,Marseille,json_import,2025-08-18T14:07:32.508166,Quartier_15,2025-11-30T14:07:32.508166
T1 calme à Bouffay,137587,29,44000,Nantes,csv_import,2025-07-24T14:07:32.508166,Quartier_16,2025-11-30T14:07:32.508166
Loft bien situé à Orangerie,206660,70,67000,Strasbourg,insee,2025-09-01T14:07:32.508166,Quartier_17,2025-11-30T14:07:32.508166
Maison rénové à Brazais,454354,156,35000,Rennes,insee,2025-10-04T14:07:32.508166,Quartier_18,2025-11-30T14:07:32.508166
Appartement moderne à Champratel,49250,23,63000,Clermont-Ferrand,leboncoin,2025-11-15T14:07:32.508166,Quartier_19,2025-11-30T14:07:32.508166
Maison rénové à Graslin,698446,162,44000,Nantes,seloger,2025-06-22T14:07:32.508166,Quartier_20,2025-11-30T14:07:32.508166
T2 moderne à Libération,141210,33,06000,Nice,json_import,2025-06-13T14:07:32.508166,Quartier_21,2025-11-30T14:07:32.508166
Maison rénové à Centre,248431,120,63000,Clermont-Ferrand,csv_import,2025-08-05T14:07:32.508166,Quartier_22,2025-11-30T14:07:32.508166
Duplex bien situé à Montferrand,161398,90,63000,Clermont-Ferrand,insee,2025-09-11T14:07:32.508166,Quartier_23,2025-11-30T14:07:32.508166
Villa rénové à Riquier,385883,98,06000,Nice,json_import,2025-07-30T14:07:32.508166,Quartier_24,2025-11-30T14:07:32.508166
T1 rénové à Roseraie,49446,17,49000,Angers,csv_import,2025-09-10T14:07:32.508166,Quartier_25,2025-11-30T14:07:32.508166
Villa calme à Orangerie,294984,87,67000,Strasbourg,csv_import,2025-08-21T14:07:32.508166,Quartier_26,2025-11-30T14:07:32.508166
T2 bien situé à Centre,83854,37,42000,Saint-Étienne,leboncoin,2025-06-06T14:07:32.508166,Quartier_27,2025-11-30T14:07:32.508166
Appartement lumineux à Jardin Lecoq,124144,64,63000,Clermont-Ferrand,json_import,2025-07-16T14:07:32.508166,Quartier_28,2025-11-30T14:07:32.508166
Studio moderne à Centre,80957,33,63000,Clermont-Ferrand,csv_import,2025-10-04T14:07:32.508166,Quartier_29,2025-11-30T14:07:32.508166
T4 lumineux à Montmartre,980069,89,75001,Paris,seloger,2025-07-19T14:07:32.508166,Quartier_30,2025-11-30T14:07:32.508166
Loft lumineux à Centre,311150,75,38000,Grenoble,insee,2025-11-28T14:07:32.508166,Quartier_31,2025-11-30T14:07:32.508166
Appartement moderne à Saint-Marc,159824,54,29200,Brest,seloger,2025-09-07T14:07:32.508166,Quartier_32,2025-11-30T14:07:32.508166
T5+ lumineux à Belle-Beille,257564,128,49000,Angers,csv_import,2025-06-03T14:07:32.508166,Quartier_33,2025-11-30T14:07:32.508166
Duplex moderne à Bastide,463936,99,33000,Bordeaux,seloger,2025-09-27T14:07:32.508166,Quartier_34,2025-11-30T14:07:32.508166
T4 lumineux à Kerichen,225769,74,29200,Brest,insee,2025-07-22T14:07:32.508166,Quartier_35,2025-11-30T14:07:32.508166
T3 calme à Lambézellec,144519,46,29200,Brest,leboncoin,2025-07-14T14:07:32.508166,Quartier_36,2025-11-30T14:07:32.508166
T2 lumineux à Wazemmes,115184,34,59000,Lille,seloger,2025-09-11T14:07:32.508166,Quartier_37,2025-11-30T14:07:32.508166
T5+ calme à Centre,330154,127,72000,Le Mans,csv_import,2025-09-09T14:07:32.508166,Quartier_38,2025-11-30T14:07:32.508166
Appartement moderne à Madeleine,180525,39,44000,Nantes,csv_import,2025-11-12T14:07:32.508166,Quartier_39,2025-11-30T14:07:32.508166
Maison calme à Neustadt,412728,107,67000,Strasbourg,seloger,2025-09-19T14:07:32.508166,Quartier_40,2025-11-30T14:07:32.508166
T1 moderne à Centre,80604,26,72000,Le Mans,seloger,2025-09-22T14:07:32.508166,Quartier_41,2025-11-30T14:07:32.508166
T3 moderne à Antigone,223901,70,34000,Montpellier,seloger,2025-11-25T14:07:32.508166,Quartier_42,2025-11-30T14:07:32.508166
Loft calme à Villeboeuf,163556,83,42000,Saint-Étienne,insee,2025-09-08T14:07:32.508166,Quartier_43,2025-11-30T14:07:32.508166
Loft moderne à Madeleine,296240,83,44000,Nantes,leboncoin,2025-07-09T14:07:32.508166,Quartier_44,2025-11-30T14:07:32.508166
T3 bien situé à Antigone,186717,46,34000,Montpellier,leboncoin,2025-07-13T14:07:32.508166,Quartier_45,2025-11-30T14:07:32.508166
Appartement moderne à Vieux-Port,268647,62,13001,Marseille,seloger,2025-08-13T14:07:32.508166,Quartier_46,2025-11-30T14:07:32.508166
T1 rénové à Écusson,94830,34,30000,Nîmes,csv_import,2025-07-09T14:07:32.508166,Quartier_47,2025-11-30T14:07:32.508166
Villa bien situé à Fives,347960,111,59000,Lille,insee,2025-07-04T14:07:32.508166,Quartier_48,2025-11-30T14:07:32.508166
T3 bien situé à Centre-ville,105285,45,30000,Nîmes,json_import,2025-07-28T14:07:32.508166,Quartier_49,2025-11-30T14:07:32.508166
Studio rénové à Antigone,129500,35,34000,Montpellier,seloger,2025-09-16T14:07:32.508166,Quartier_0,2025-11-30T14:07:32.508166
T4 calme à Bastide,267775,69,33000,Bordeaux,seloger,2025-11-23T14:07:32.508166,Quartier_1,2025-11-30T14:07:32.508166
T5+ calme à Villejean,274959,85,35000,Rennes,csv_import,2025-09-15T14:07:32.508166,Quartier_2,2025-11-30T14:07:32.508166
T5+ moderne à Marsannay,329578,114,21000,Dijon,seloger,2025-07-05T14:07:32.508166,Quartier_3,2025-11-30T14:07:32.508166
T2 lumineux à Saint-Cyprien,107649,30,31000,Toulouse,json_import,2025-06-21T14:07:32.508166,Quartier_4,2025-11-30T14:07:32.508166
Appartement moderne à Champratel,122835,61,63000,Clermont-Ferrand,csv_import,2025-07-05T14:07:32.508166,Quartier_5,2025-11-30T14:07:32.508166
Maison bien situé à Lambézellec,451087,124,29200,Brest,insee,2025-09-13T14:07:32.508166,Quartier_6,2025-11-30T14:07:32.508166
Appartement lumineux à Champratel,86531,50,63000,Clermont-Ferrand,leboncoin,2025-08-16T14:07:32.508166,Quartier_7,2025-11-30T14:07:32.508166
T5+ calme à Cleunay,503928,158,35000,Rennes,csv_import,2025-11-15T14:07:32.508166,Quartier_8,2025-11-30T14:07:32.508166
T2 calme à Centre,201606,47,38000,Grenoble,leboncoin,2025-09-01T14:07:32.508166,Quartier_9,2025-11-30T14:07:32.508166
Duplex rénové à Centre,140040,42,21000,Dijon,leboncoin,2025-11-09T14:07:32.508166,Quartier_10,2025-11-30T14:07:32.508166
Loft calme à Brazais,283387,75,35000,Rennes,seloger,2025-09-12T14:07:32.508166,Quartier_11,2025-11-30T14:07:32.508166
T3 lumineux à Croix-Rousse,258248,53,69001,Lyon,seloger,2025-11-14T14:07:32.508166,Quartier_12,2025-11-30T14:07:32.508166
T5+ lumineux à Bastille,351490,85,38000,Grenoble,insee,2025-09-16T14:07:32.508166,Quartier_13,2025-11-30T14:07:32.508166
Studio rénové à Antigone,101698,22,34000,Montpellier,csv_import,2025-09-11T14:07:32.508166,Quartier_14,2025-11-30T14:07:32.508166
T1 bien situé à Marsannay,72063,29,21000,Dijon,insee,2025-09-08T14:07:32.508166,Quartier_15,2025-11-30T14:07:32.508166
Appartement bien situé à Saint-Laurent,286590,87,38000,Grenoble,csv_import,2025-07-13T14:07:32.508166,Quartier_16,2025-11-30T14:07:32.508166
T4 calme à Cours Mirabeau,445019,84,13100,Aix-en-Provence,csv_import,2025-11-21T14:07:32.508166,Quartier_17,2025-11-30T14:07:32.508166
Maison bien situé à Fives,754799,180,59000,Lille,leboncoin,2025-07-15T14:07:32.508166,Quartier_18,2025-11-30T14:07:32.508166
Maison rénové à Belle-Beille,386131,117,49000,Angers,csv_import,2025-07-23T14:07:32.508166,Quartier_19,2025-11-30T14:07:32.508166
Loft moderne à Vieux-Lille,109802,39,59000,Lille,seloger,2025-07-31T14:07:32.508166,Quartier_20,2025-11-30T14:07:32.508166
Appartement rénové à Celleneuve,185270,66,34000,Montpellier,csv_import,2025-10-08T14:07:32.508166,Quartier_21,2025-11-30T14:07:32.508166
Loft rénové à Antigone,160488,40,34000,Montpellier,json_import,2025-08-08T14:07:32.508166,Quartier_22,2025-11-30T14:07:32.508166
T1 bien situé à Marais,192907,15,75001,Paris,json_import,2025-09-19T14:07:32.508166,Quartier_23,2025-11-30T14:07:32.508166
Duplex bien situé à Port Marianne,313011,74,34000,Montpellier,insee,2025-07-27T14:07:32.508166,Quartier_24,2025-11-30T14:07:32.508166
Appartement bien situé à Centre,261813,82,72000,Le Mans,json_import,2025-10-23T14:07:32.508166,Quartier_25,2025-11-30T14:07:32.508166
Loft moderne à Lac de Maine,43921,24,49000,Angers,json_import,2025-10-06T14:07:32.508166,Quartier_26,2025-11-30T14:07:32.508166
T3 lumineux à Centre,211086,70,42000,Saint-Étienne,json_import,2025-07-22T14:07:32.508166,Quartier_27,2025-11-30T14:07:32.508166
Maison rénové à Graslin,691890,138,44000,Nantes,leboncoin,2025-06-19T14:07:32.508166,Quartier_28,2025-11-30T14:07:32.508166
Loft calme à Antigone,289772,74,34000,Montpellier,csv_import,2025-07-30T14:07:32.508166,Quartier_29,2025-11-30T14:07:32.508166
Maison calme à Puyricard,372349,82,13100,Aix-en-Provence,leboncoin,2025-09-24T14:07:32.508166,Quartier_30,2025-11-30T14:07:32.508166
T4 bien situé à Villejean,354460,85,35000,Rennes,insee,2025-09-03T14:07:32.508166,Quartier_31,2025-11-30T14:07:32.508166
Duplex bien situé à Louvre,1481314,86,75001,Paris,insee,2025-08-22T14:07:32.508166,Quartier_32,2025-11-30T14:07:32.508166
Studio rénové à Esquermes,76403,23,59000,Lille,insee,2025-07-23T14:07:32.508166,Quartier_33,2025-11-30T14:07:32.508166
Loft calme à Antigone,308390,75,34000,Montpellier,json_import,2025-11-24T14:07:32.508166,Quartier_34,2025-11-30T14:07:32.508166
T5+ rénové à Puyricard,421897,98,13100,Aix-en-Provence,leboncoin,2025-08-10T14:07:32.508166,Quartier_35,2025-11-30T14:07:32.508166
Appartement moderne à Lac de Maine,89544,40,49000,Angers,csv_import,2025-09-04T14:07:32.508166,Quartier_36,2025-11-30T14:07:32.508166
Villa rénové à Marsannay,408545,145,21000,Dijon,insee,2025-11-04T14:07:32.508166,Quartier_37,2025-11-30T14:07:32.508166
Maison lumineux à Orangerie,407988,110,67000,Strasbourg,insee,2025-06-07T14:07:32.508166,Quartier_38,2025-11-30T14:07:32.508166
Duplex lumineux à Dervallières,66841,20,44000,Nantes,json_import,2025-10-14T14:07:32.508166,Quartier_39,2025-11-30T14:07:32.508166
T3 lumineux à Cleunay,138213,47,35000,Rennes,csv_import,2025-07-01T14:07:32.508166,Quartier_40,2025-11-30T14:07:32.508166
T4 lumineux à Dervallières,344903,85,44000,Nantes,json_import,2025-10-26T14:07:32.508166,Quartier_41,2025-11-30T14:07:32.508166
T5+ lumineux à Centre,420031,135,72000,Le Mans,json_import,2025-10-11T14:07:32.508166,Quartier_42,2025-11-30T14:07:32.508166
Appartement lumineux à Cours Mirabeau,372234,88,13100,Aix-en-Provence,seloger,2025-08-07T14:07:32.508166,Quartier_43,2025-11-30T14:07:32.508166
Loft lumineux à Esquermes,129801,48,59000,Lille,csv_import,2025-07-31T14:07:32.508166,Quartier_44,2025-11-30T14:07:32.508166
Villa bien situé à Madeleine,420659,121,44000,Nantes,csv_import,2025-09-14T14:07:32.508166,Quartier_45,2025-11-30T14:07:32.508166
T4 lumineux à Yzeure,250857,87,72000,Le Mans,json_import,2025-06-04T14:07:32.508166,Quartier_46,2025-11-30T14:07:32.508166
Studio lumineux à Dervallières,113983,31,44000,Nantes,json_import,2025-11-23T14:07:32.508166,Quartier_47,2025-11-30T14:07:32.508166
T3 moderne à Croix-Rousse,270482,52,69001,Lyon,seloger,2025-08-29T14:07:32.508166,Quartier_48,2025-11-30T14:07:32.508166
T4 calme à Belle-Beille,214423,87,49000,Angers,leboncoin,2025-08-17T14:07:32.508166,Quartier_49,2025-11-30T14:07:32.508166
T3 moderne à Bastide,253244,70,33000,Bordeaux,leboncoin,2025-11-22T14:07:32.508166,Quartier_0,2025-11-30T14:07:32.508166
Maison lumineux à Centre-ville,629824,197,29200,Brest,seloger,2025-10-11T14:07:32.508166,Quartier_1,2025-11-30T14:07:32.508166
T5+ lumineux à Antigone,503789,111,34000,Montpellier,leboncoin,2025-11-15T14:07:32.508166,Quartier_2,2025-11-30T14:07:32.508166
Duplex calme à Bouffay,309774,63,44000,Nantes,json_import,2025-07-23T14:07:32.508166,Quartier_3,2025-11-30T14:07:32.508166
Maison rénové à Saint-Germain,1747806,116,75001,Paris,json_import,2025-06-07T14:07:32.508166,Quartier_4,2025-11-30T14:07:32.508166
Maison calme à Wazemmes,431271,104,59000,Lille,csv_import,2025-06-19T14:07:32.508166,Quartier_5,2025-11-30T14:07:32.508166
Appartement calme à Mistral,313597,85,38000,Grenoble,json_import,2025-08-16T14:07:32.508166,Quartier_6,2025-11-30T14:07:32.508166
T2 rénové à Centre,150492,37,21000,Dijon,csv_import,2025-06-25T14:07:32.508166,Quartier_7,2025-11-30T14:07:32.508166
T3 lumineux à Libération,213563,47,06000,Nice,json_import,2025-08-31T14:07:32.508166,Quartier_8,2025-11-30T14:07:32.508166
Appartement moderne à Villeboeuf,71457,45,42000,Saint-Étienne,leboncoin,2025-06-21T14:07:32.508166,Quartier_9,2025-11-30T14:07:32.508166
Studio bien situé à Carmes,87137,26,31000,Toulouse,seloger,2025-09-21T14:07:32.508166,Quartier_10,2025-11-30T14:07:32.508166
T5+ rénové à Riquier,878398,154,06000,Nice,insee,2025-11-25T14:07:32.508166,Quartier_11,2025-11-30T14:07:32.508166
Villa rénové à Jas de Bouffan,595426,102,13100,Aix-en-Provence,json_import,2025-06-03T14:07:32.508166,Quartier_12,2025-11-30T14:07:32.508166
T4 lumineux à Centre-ville,486028,90,13100,Aix-en-Provence,insee,2025-06-15T14:07:32.508166,Quartier_13,2025-11-30T14:07:32.508166
